,francise_name,address,TEL
897,평택고덕로데오점,경기 평택시 고덕갈평5길 32 그랜드메디컬타워 101호,031-8054-8977
898,광주염주더샵점,"광주 서구 월드컵4강로 27 상가동 118호(화정동, 염주더샵센트럴파크)",062-716-1278
899,인천송도인천대점,인천 연수구 하모니로 271 송도 코스테이 주건축물 제1동 102호,070-8880-6511
900,청량리청과물점,서울 동대문구 답십리로 9 ,02-969-5544
901,청주율량점,충북 청주시 청원구 율량로 104 105호,043-211-1662
902,양산대학약국점,"경남 양산시 물금읍 화합2길 10 (범어리, 밀열가)",055-364-6406
903,안암성북천점,서울 성북구 고려대로7길 74 ,010-8743-5755
904,천안백석대점,충남 천안시 동남구 문암로 63 (안서동),041-563-9876
905,대구안심점,대구 동구 경안로 761-1 ,053-965-3913
906,장안중앙점,서울 동대문구 장한로 99 제 1층 101-2호,070-7617-1010
907,광주오포더샵점,경기 광주시 태성3로 13 오포더샵 근린생활시설 2동 110호,070-8287-1003
908,안산고대병원점,경기 안산시 단원구 적금로1길 11 104,070-7655-8903
909,안산스마트스퀘어점,경기 안산시 단원구 산단로 325 (CA102호),NULL
910,용인내대지마을점,"경기 용인시 수지구 현암로 159 1층 104호(죽전동, 애코프라자)",031-276-4700
911,대구대천점,"대구 달서구 진천로 117 (대천동, 월배이타운)",010-8570-9001
912,양재도곡점,서울 강남구 남부순환로 2629 ,NULL
913,동탄라크몽점,경기 화성시 동탄대로5길 21 라크몽E123호,010-6243-0200
914,수원권선고색점,경기 수원시 권선구 산업로156번길 201 103호,070-8807-7517
915,서울대입구역1호점,"서울 관악구 봉천로 456 (봉천동, 영인 MC)",NULL
916,광주송정역점,광주 광산구 송정로 1 (송정동),062-710-7307
917,파주운정초롱꽃마을점,경기 파주시 초롱꽃로 133-3 ,070-8866-6276
918,수원영화점,경기 수원시 장안구 수성로 323 ,031-307-1805
919,원주태장1동점,"강원 원주시 현충로58번길 28 1층 102호, 103호(태장동, 오광빌딩)",033-746-1919
920,안양아르테자이점,경기 안양시 만안구 경수대로1166번길 9 204동 101호,031-471-0940
921,성남신흥점,경기 성남시 수정구 수정로 208 메드위즈 제 1층 제 103호,031-747-1950
922,온수북부점,서울 구로구 부일로1길 26-1 1층 102호(온수동),02-3666-9644
923,세종시청점,세종특별자치시 한누리대로 2143 금강시티타워 113호,044-862-1532
924,원주치악점,강원 원주시 치악고교길 75 ,NULL
925,자양전통시장점,서울 광진구 자양로15길 43 ,02-6213-1740
926,천안성정현대점,충남 천안시 서북구 쌍용대로 302 ,070-7543-4321
927,광주수완중흥점,"광주 광산구 수등로76번길 74 상가동 1층 103호(신가동, 수완1단지 중흥에스클래스)",062-710-0108
928,대구월배삼정점,대구 달서구 조암로 153 101호(대천동),053-261-7463
929,거제상동점,경남 거제시 거제중앙로 1693 ,055-633-0933
930,아산순천향대점,충남 아산시 신창면 순천향로 12 (읍내리),NULL
931,군포금정점,경기 군포시 군포로 747-1 ,NULL
932,파주덕은리점,경기 파주시 월롱면 엘씨디로8번길 33 101호,NULL
933,청라국제업무단지점,인천 서구 청라한내로100번길 10 청라큐브시그니처1차 오피스텔 상가 110호,070-4791-4865
934,광주버들마을점,광주 서구 상무버들로40번길 1 (유촌동),062-451-0505
935,수원금곡빌리지점,"경기 수원시 권선구 금곡로73번길 33 (금곡동, 금곡엘지아파트)",031-298-2005
936,다대포해수욕장점,"부산 사하구 다대로 704 (다대동, 몰운대종합시장상가)",051-711-9559
937,성남고등점,경기 성남시 수정구 고등로 3 지하1층 c동 B108호,070-7727-6161
938,대전엑스포코아점,대전 유성구 엑스포로 488 1층 131호,NULL
939,대구서부정류장점,대구 남구 월배로 470 1층 시장입구,NULL
940,노원상계점,"서울 노원구 덕릉로 699 (중계동, 우암에이스타워)",070-8691-2567
941,광주각화주공점,광주 북구 군왕로208번길 12 (각화동),062-716-2689
942,만덕주공점,"부산 북구 함박봉로140번길 21 (만덕동, 만덕3단지주공아파트)",051-337-4862
943,인천청라초교점,인천 서구 청라에메랄드로 131 상가1층 컴포즈커피,070-8233-7512
944,중랑동부시장점,서울 중랑구 망우로32길 8 ,02-435-9942
945,안산신길점,경기 안산시 단원구 신길로 13 (신길동),070-7636-2447
946,장림동원점,부산 사하구 하신중앙로 12 ,051-262-0077
947,대구월성중앙점,대구 달서구 월배로33길 125 ,NULL
948,천안불당마을점,충남 천안시 서북구 검은들3길 57 ,NULL
949,목포대점,전남 무안군 청계면 승달산길 24 (도림리),NULL
950,인천부개먹자대로점,인천 부평구 수변로78번길 11 (부개동),NULL
951,의정부발곡점,경기 의정부시 회룡로 178 발곡프라자 111호,031-837-1088
952,북가좌오거리점,서울 서대문구 응암로 89 ,070-7778-5790
953,인천관교점,인천 남동구 문화서로23번길 4 ,070-8648-1519
954,일산마두역점,경기 고양시 일산동구 장백로 194 위너스21 112호,010-8071-1703
955,대구죽전아이위시점,대구 달서구 와룡로 123 301동 1층 116호,053-710-9876
956,대전맑은아침점,"대전 서구 도산로253번길 55 (내동, 홍익타운)",NULL
957,강릉역육거리점,강원 강릉시 중기1길 17 (옥천동),NULL
958,익산영등신일점,전북 익산시 약촌로 204 112동 109호,070-4035-4968
959,광주화정역점,광주 서구 상무대로 1051 (화정동),062-710-3700
960,이마트마산점,"경남 창원시 마산합포구 서성로 3 (중앙동3가, 이마트)",055-242-3377
961,광주운남중학교점,광주 광산구 목련로273번길 83 (운남동),062-953-2001
962,가산에이스태세라점,서울 금천구 가산디지털2로 46 에이스태세라 타워104-1호,02-868-5777
963,청주분평주공점,충북 청주시 서원구 월평로 78 제1층 제 105호,NULL
964,광양영무점,"전남 광양시 중마중앙로 273 (마동, 광양마동 영무예다음)",061-818-3307
965,부천심곡대성점,경기 부천시 부천로 80 풍산메디칼센터 103호,NULL
966,평택소사벌상업지구점,경기 평택시 비전5로 22 미투빌딩 1층 106호,031-655-5842
967,신월7동점,서울 양천구 지양로7길 4 ,070-7333-0114
968,창동동아점,서울 도봉구 노해로 384 동아상가 제1층 제 1-1호,02-998-8241
969,광주동광주점,광주 북구 동문대로 154 (두암동),062-716-0049
970,행당무학점,서울 성동구 행당로 119 (행당동),070-8648-1113
971,중화장미점,서울 중랑구 동일로126길 77-4 (중화동),NULL
972,양산주진점,"경남 양산시 진등길 15 (주진동, 양우내안애파크뷰)",070-4833-9905
973,동천중앙점,"경기 용인시 수지구 수풍로131번길 2 (동천동, 에덴파크)",070-7608-0206
974,남양주진접휴먼시아점,경기 남양주시 진접읍 해밀예당3로 52 으뜸프라자 110호,031-515-0117
975,이편한서면센트럴점,"부산 부산진구 신암로 133 (범천동, e편한세상 서면 더센트럴)",051-711-1677
976,창녕말흘점,경남 창녕군 창녕읍 말흘5길 11-5 (말흘리),055-533-1999
977,충주건국대점,충북 충주시 충열5길 12 (단월동),NULL
978,정관파크점,부산 기장군 정관읍 정관로 595 (매학리),051-728-4906
979,평택용죽점,경기 평택시 용죽3로 24 101호,031-652-2019
980,수원매교점,경기 수원시 팔달구 정조로 662 ,031-235-8786
981,왕십리텐즈힐점,서울 성동구 마장로 137 텐즈힐 제221동 1115호(1층),NULL
982,광주서광주세무서점,광주 서구 상무대로911번길 3 (쌍촌동),062-716-4848
983,강원홍천점,"강원 홍천군 홍천읍 번영로 39 (신장대리, 삼일빌딩)",033-433-5601
984,율량청주여고점,충북 청주시 청원구 율봉로 179 ,NULL
985,북아현점,서울 서대문구 신촌로35길 10 ,NULL
986,천안두정효성점,충남 천안시 서북구 1공단1길 49 ,041-414-2200
987,논현스마일점,"서울 강남구 도산대로46길 21 (논현동, 한진로즈힐아파트)",02-549-5888
988,춘천한림대점,강원 춘천시 삭주로 75 (교동),033-255-4810
989,하남감일백제로점,"경기 하남시 감일백제로 105 (감이동, 신성메디타워)",02-477-9503
990,속초중앙시장점,강원 속초시 중앙로129번길 62 ,NULL
991,안양4동점,경기 안양시 만안구 장내로 108 ,070-7537-2226
992,인천검단온누리점,인천 서구 완정로 196 (마전동),NULL
993,광주남광주시장점,광주 동구 양림로 120 (학동),062-710-5445
994,인천구월4동점,인천 남동구 구월말로3번길 4 (구월동),032-719-3969
995,울진죽변점,"경북 울진군 죽변면 죽변북로 2 (죽변리, 금화호프)",054-781-5175
996,서귀포하효점,제주특별자치도 서귀포시 효돈순환로 246 (하효동),010-9660-0151
997,송도닥터플러스몰점,인천 연수구 컨벤시아대로230번길 54 (송도동),NULL
998,생곡점,부산 강서구 생곡산단로 3 (생곡동),051-711-2925
999,평택소사벌점,경기 평택시 평남로 937 ,031-647-4121
1000,충남공주신관점,충남 공주시 흑수골길 26 (신관동),NULL
1001,의정부신곡중앙점,경기 의정부시 동일로 460 장곡빌딩 1층,031-841-4536
1002,동탄호수부영점,경기 화성시 동탄순환대로 249 (산척동),NULL
1003,광주진월현대점,"광주 남구 서문대로622번길 7 (진월동, 현대아파트)",062-716-0926
1004,대저평강점,부산 강서구 낙동북로166번길 38 (대저1동),051-710-1018
1005,방학도깨비시장점,서울 도봉구 도당로13길 23 ,070-7543-7170
1006,통영도남점,경남 통영시 발개로 150 ,070-8648-3738
1007,천안신불당파크점,충남 천안시 서북구 불당25로 208 104호,041-566-8707
1008,연천전곡점,경기 연천군 전곡읍 전곡로 168 ,031-833-1993
1009,남악뉴캐슬점,"전남 무안군 삼향읍 남악2로22번길 30 (남악리, 뉴캐슬주상복합아파트)",010-9898-2479
1010,인천간석아침도시점,인천 남동구 경원대로 962 ,NULL
1011,다산테라타워DIMC점,경기 남양주시 다산지금로 202 (다산동),NULL
1012,안산고잔주공점,경기 안산시 단원구 예술대학로 89 118호,031-413-1230
1013,대전도안우미린점,대전 서구 원도안로 51 101호,070-4066-6599
1014,독립문롯데캐슬점,"서울 종로구 통일로 230 (무악동, 경희궁 롯데캐슬)",NULL
1015,광주전대후문점,광주 북구 우치로 92 (용봉동),062-710-8879
1016,과정로점,부산 연제구 과정로 271 (연산동),051-852-4546
1017,해운대보건소점,"부산 해운대구 좌동순환로 402 (중동, 래미안 해운대)",051-746-3329
1018,진례테크노밸리점,경남 김해시 진례면 테크노밸리로 159-1 (고모리),055-343-9993
1019,김포전원마을점,경기 김포시 김포한강11로 141 ,NULL
1020,청주성안길점,충북 청주시 상당구 성안로 19-1 (북문로1가),NULL
1021,속초조양점,강원 속초시 동해대로 4137 1층 103호,NULL
1022,평택장당점,경기 평택시 송탄로40번길 79-33 ,NULL
1023,덕천롯데점,부산 북구 함박봉로 25 ,NULL
1024,분당미금신원점,경기 성남시 분당구 돌마로90번길 4 113호,031-714-3872
1025,광장동워커힐점,서울 광진구 아차산로 621 외 2필지 1층 103호,02-457-8842
1026,안산선부산호점,경기 안산시 단원구 선부광장1로 66 ,031-405-5007
1027,수원연무점,경기 수원시 장안구 창룡대로 185 ,031-245-1050
1028,남양주덕소점,"경기 남양주시 와부읍 덕소로 180 (도곡리, 덕소두산위브아파트)",031-576-0702
1029,인천만수3지구점,"인천 남동구 장승남로 42 (만수동, 은빛프라자)",032-472-7772
1030,대전지족동점,대전 유성구 지족동로 150 리치빌딩 102호,010-7701-0968
1031,광주첨단두산점,광주 광산구 월계로 117-22 상가동 1층 101호,062-973-3366
1032,민락호반베르디움점,경기 의정부시 오목로 217 102호,070-8691-3662
1033,구리스마트벤처타워점,경기 구리시 갈매순환로204번길 65 (갈매동),031-527-0806
1034,파주적성점,"경기 파주시 적성면 청송로 1041 (구읍리, 세계통신)",010-6466-5266
1035,농협중앙회본점,"서울 중구 새문안로 16 (충정로1가, 농협중앙회 중앙본부 사무실)",NULL
1036,경복대남양주캠퍼스점,경기 남양주시 진접읍 경복대로 426 ,NULL
1037,일산탄현제니스점,"경기 고양시 일산서구 일현로 97-11 (탄현동, 일산 위브더제니스)",070-8648-1437
1038,상일중앙점,서울 강동구 상일로 31 ,02-6104-8220
1039,고창터미널점,전북 고창군 고창읍 중앙로 182 ,010-9642-1161
1040,경기광주역점,경기 광주시 역동로 97 1층 102호,NULL
1041,광주매월수산타운점,"광주 서구 매월2로15번길 16 (매월동, 매월 종합상가)",062-603-0114
1042,대구학정점,대구 북구 학남로3길 40 (학정동),102호
1043,과천렉스타운점,경기 과천시 별양상가1로 25 106호,070-8233-7774
1044,답십리초점,서울 동대문구 전농로 37 (답십리동),02-3394-8831
1045,대전유성푸르지오점,"대전 유성구 온천로 45 (봉명동, 유성 푸르지오 시티)",042-825-6188
1046,대구월성삼정그린코아점,"대구 달서구 월성로 100 (월성동, 월성 삼정그린코아 에듀파크)",053-524-0009
1047,원주문막점,강원 원주시 문막읍 왕건로 40 (동화리),033-734-3399
1048,안산그레이박스점,경기 안산시 단원구 해봉로 232 ,NULL
1049,양산물금양우2차점,경남 양산시 물금읍 물금로 163-1 (가촌리),055-381-5200
1050,신도림역사점,서울 구로구 새말로 97 신도림테크노마트 제지하1층 제비에스 001호,02-2111-1009
1051,고양원당시장점,경기 고양시 덕양구 호국로 792 (성사동),031-963-2010
1052,대전둔산타임월드점,대전 서구 둔산로 20 (둔산동),042-485-8900
1053,부천소사남부역점,경기 부천시 경인옛로38번길 20-1 103호,010-2785-1056
1054,동묘롯데캐슬점,서울 종로구 종로 347 ,02-3672-2525
1055,김포마송사거리점,경기 김포시 통진읍 조강로 66 (서암리),NULL
1056,광양사동점,전남 광양시 진등1길 11 ,061-791-9293
