,francise_name,address,TEL
1022,다산센트럴파크점,"경기도 남양주시 다산중앙로82번길 87-17 , (다산동, 다산센트럴파크)",031-553-8587
1023,다산신화타워점,"경기도 남양주시 다산순환로 166 , (다산동)",031-556-6090
1024,다산역점,"경기 남양주시 다산중앙로145번길 15 (다산동, 신해센트럴타워Ⅱ), 1층 102호",031-555-3232
1025,다산중앙점,"경기도 남양주시 다산중앙로 113 , 102호(다산동 , 라페온빌)",031-566-2907
1026,다산지금지구점,"경기도 남양주시 다산지금로 136 , 111호(다산동 , 푸리마타워)",031-567-0705
1027,다산진건점,"경기도 남양주시 다산순환로 126, 103 ,104호(다산동 , 다산화성프라자) ",031-551-1183
1028,다산하늘초점,"경기도 남양주시 다산중앙로171번길 32 , (다산동)",031-555-6531
1029,단대오거리역점,"경기도 성남시 중원구 자혜로16번길 63 , 1층 (금광동)",031-735-8827
1030,당정역점,"경기 군포시 고산로211번길 31 (당정동, 성원프라자)",031-429-5705
1031,대광리역점,"경기도 연천군 신서면 도신리 285-1, 1층",031-834-9559
1032,대림대점,"경기도 안양시 동안구 임곡로 46, 1층 102호(비산동)",031-466-4556
1033,대부도DI점,"경기도 안산시 단원구 대부황금로 90 , (선감동)",032-880-9755
1034,대부도점,"경기도 안산시 단원구 대부황금로 1466, 1층(대북부동)",032-833-0756
1035,대야미역점,"경기 군포시 대야1로11번길 1 (대야미동, 하나로 프라자)",031-501-6686
1036,대화성저마을점,"경기도 고양시 일산서구 대산로 219, 1층 103호(대화동 , 한라프라자)",031-924-7077
1037,대화역점,"경기도 고양시 일산서구 중앙로 1564 , 108호(대화동, 그린월드)",031-925-3350
1038,덕계역점,"경기 양주시 덕계로 132-12 (덕계동), 1층 104호",031-857-7776
1039,덕소삼거리점,"경기도 남양주시 와부읍 덕소로 89 , 1층",031-521-6657
1040,덕소와부점,"경기 남양주시 와부읍 덕소로97번길 67 (덕소리, 라임스퀘어빌딩)",031-577-0725
1041,덕은리버워크점,경기 고양시 덕양구 청초로 66 (덕은동),02-3158-3440
1042,덕정역점,"경기도 양주시 화합로 1363, 101호 (덕정동 , 아트시티)",031-862-6333
1043,도농애시앙점,"경기 남양주시 도농로 24 (다산동, 부영애시앙)",031-553-0705
1044,동두천점,"경기도 동두천시 중앙로 277-1, 1층(생연동)",031-868-5655
1045,동두천지행동원점,경기 동두천시 평화로 2248 (지행동),경기 동두천시 평화로 2248 (지행동)
1046,동두천큰시장점,"경기 동두천시 중앙로 220 (생연동, 쎈츄럴시티), 104호",031-858-5655
1047,동백역점,"경기도 용인시 기흥구 동백중앙로 177, 1층 107호(중동 , 동백씨엘뷰오피스텔)",031-274-3233
1048,동백종합복지회관점,"경기 용인시 기흥구 동백중앙로 221 (중동, 지젤레이크타워)",031-285-3551
1049,동서울대점,"경기 성남시 수정구 복정로 73 (복정동), 1층",031-722-0111
1050,동안산병원점,경기 안산시 상록구 월피로 83 (월피동),031-484-9049
1051,동탄2시범단지점,"경기도 화성시 동탄대로시범길 148-14, 1통 1층 105호",031-374-3771
1052,동탄K밸리점,"경기도 화성시 동탄첨단산업1로 14 , 동탄KTX밸리 103호 (영천동)",031-612-7122
1053,동탄srt역점,"경기도 화성시 동탄오산로 82 , (오산동)1층",031-374-9890
1054,동탄공원로사거리점,"경기 화성시 동탄공원로 24 (반송동, 덕천메디칼프라자)",031-8043-5777
1055,동탄나루마을점,"경기도 화성시 동탄솔빛로 62, 08(반송동 ,리첸프라자)",031-613-1222
1056,동탄남광장점,"경기도 화성시 동탄중심상가1길 9 , 1층 (반송동 , 월드프라자)",031-8003-7322
1057,동탄능동점,"경기도 화성시 능동 1113-4, 102호",031-8003-7730
1058,동탄능동중앙점,"경기 화성시 동탄원천로 338 (능동, 동탄포레스트프라자), 1층 106호",031-613-2469
1059,동탄더퍼스트타워점,"경기도 화성시 동탄대로21길 10 , 135호 (영천동 , 더퍼스트타워)",031-372-9980
1060,동탄디에트르포레점,"경기 화성시 동탄신리천로2길 65 (신동, 동탄2 디에트르 포레)",031-377-7113
1061,동탄라크몽점,경기 화성시 동탄대로5길 21 (송동),031-831-3508
1062,동탄레이크꼬모점,"경기도 화성시 동탄대로 181, 1층 155호 ,156호(송동 , 동탄린스트라우스더레이크) ",031-378-6762
1063,동탄목동점,"경기도 화성시 동탄순환대로18길 16 , 112호(목동 ,동탄센터프라자)",031-377-2604
1064,동탄반도카림2차점,"경기도 화성시 동탄광역환승로 73, 207동 지1층 E004호 (반도유보라아이파크8.0)",031-378-1568
1065,동탄북광장점,"경기도 화성시 동탄중심상가2길 7 , (반송동, 씨티플러스)1층",031-613-3799
1066,동탄산업단지점,경기 화성시 동탄기흥로 147-15 (방교동),010-2676-5132
1067,동탄산척점,"경기도 화성시 동탄순환대로 263 , 11호 (산척동, 풍산리치안타워)",031-378-1980
1068,동탄산척중앙점,"경기 화성시 동탄산척로2가길 34 (산척동), 1층 101, 102호",031-372-3349
1069,동탄샹보르줌타워점,경기 화성시 동탄대로 700 (영천동),031-375-3597
1070,동탄서연점,"경기도 화성시 동탄대로4길 39 , 102호 (장지동 , 포트센트럴파크)",031-378-1449
1071,동탄센트럴파크점,"경기 화성시 동탄지성로 102 (반송동, 하나로프라자), 1층 109,110호",031-613-1112
1072,동탄아너스빌점,"경기 화성시 동탄순환대로20길 69 (목동, 엔에이치에프경남아너스빌), 상가동 1층 107호",031-375-3111
1073,동탄에듀몰점,경기 화성시 동탄기흥로353번길 99-5 (오산동),031-377-1769
1074,동탄여울공원점,"경기도 화성시 동탄감배산로 124-6, 1층 114호(오산동 , 이너매스여울숲)",031-373-7618
1075,동탄영천점,경기도 화성시 지산1길 11-10,031-373-7865
1076,동탄영천중앙점,"경기 화성시 동탄영천로 81-5 (영천동), 114호",031-377-6111
1077,동탄영천한백점,"경기 화성시 지산2길 34-1 (영천동), 1층 일부(102,103)호",031-373-2223
1078,동탄우성르보아시티점,"경기도 화성시 동탄대로 557-9, B동 119호(오산동 , 우성르보아시티)",031-377-3710
1079,동탄장지점,"경기도 화성시 동탄장지천6길 66, 1층일부(101,102)호(장지동)",031-372-7766
1080,동탄중앙고점,경기 화성시 동탄대로시범길 185 (청계동),031-372-5077
1081,동탄청계점,경기 화성시 동탄대로시범길 253 (청계동),031-373-3117
1082,동탄카림3차점,"경기도 화성시 동탄순환대로 12번길 85, 카림애비뉴3차 106호",031-376-8577
1083,동탄퍼스트코리아점,"경기도 화성시 동탄첨단산업1로 58 , 1층(영천동 , 퍼스트코리아)",031-378-0240
1084,동탄푸른마을점,"경기도 화성시 10용사로 349-3, 1층 (능동)",031-8003-4592
1085,동탄프리미엄아울렛점,"경기도 화성시 동탄기흥로257번가길 16 , 1동 1층 (방교동 , 동탄프리미엄아울렛)",031-376-4332
1086,동탄한림대병원점,"경기도 화성시 삼성1로 150 , 104호(석우동 , 석진파아란오피스텔)",031-613-0089
1087,동탄호반써밋점,"경기 화성시 동탄신리천로4길 48 (신동, 호반써밋 동탄)",031-831-3584
1088,동탄호수공원점,"경기도 화성시 동탄순환대로 127-17 , 동탄2우성메디피아 108호(산척동)",031-374-6013
1089,동탄화남초점,경기 화성시 동탄순환대로 22 (장지동),031-373-1588
1090,마두역점,"경기도 고양시 일산동구 장백로 184 , 101호(장항동 , 우신프라자)",031-901-1655
1091,만안경찰서사거리점,"경기 안양시 만안구 수리산로 32 (안양동), 1층",031-441-1007
1092,만안구청점,"경기도 안양시 만안구 안양로 119, 1층(안양동)",031-443-3888
1093,망포늘푸른벽산점,"경기 수원시 영통구 영통로90번길 4-20 (망포동), 1층",031-206-7787
1094,망포역점,"경기도 수원시 영통구 덕영대로 1547 , 1층 (영통동)",031-205-4748
1095,망포포레스퀘어점,"경기도 수원시 영통구 덕영대로 1478, 112호 , 113호(망포동 , 망포역포레스퀘어) ",031-206-4748
1096,매교솔밭사거리점,"경기 수원시 팔달구 세지로 148 (인계동, 서진빌딩), 1층 102호",031-222-2274
1097,매탄권선역점,경기 수원시 영통구 권선로 815-1 (매탄동),031-222-1115
1098,명지대역점,경기 용인시 처인구 중부대로1299번길 13 (역북동),031-333-3595
1099,모란시장사거리점,경기 성남시 중원구 둔촌대로 84 (성남동),031-723-7378
1100,모란역점,"경기도 성남시 중원구 광명로 4, 103호(성남동 , 아트팰리스)",031-751-5233
1101,목감신도시점,"경기도 시흥시 목감남서로 9-27 , (조남동)",031-411-9147
1102,목감중앙점,"경기도 시흥시 목감우회로 45 , 110호(목감동 , 한울플러스)",031-403-8150
1103,목포신흥점,"경기 의정부시 신흥로 96 (호원동), 1층",061-274-3200
1104,문산선유리점,경기 파주시 문산읍 사임당로 113 (선유리),031-953-3002
1105,문형삼거리점,경기 광주시 오포로 532 (문형동),031-797-1006
1106,물향기수목원점,경기 오산시 오산대역로132번길 30 (수청동),031-372-1777
1107,미금역점,"경기도 성남시 분당구 돌마로 68 , 106호 (구미동)",031-711-7355
1108,미금청솔마을점,"경기 성남시 분당구 정자일로 55 (금곡동, 분당두산위브아파트)",031-713-7388
1109,미사SKV1점,"경기 하남시 미사강변한강로 155 (망월동, 미사강변 SK V1 center)",031-795-5524
1110,미사강변더샵점,"경기 하남시 미사강변북로 65 (선동, 미사강변 더샵 리버포레)",031-793-1449
1111,미사강변점,"경기도 하남시 미사강변대로 90, 1층 108호 (풍산동 , 승리타워)",031-792-5180
1112,미사넥서스점,"경기 하남시 미사강변중앙로31번길 30 (풍산동, 미사동일 넥서스)",031-795-1112
1113,미사로데오점,"경기도 하남시 미사강변한강로 270-1 , 201동 1층 1-213호(망월동 , 미사강변호반써밋)",031-791-9072
1114,미사역점,"경기도 하남시 미사강변동로 95, 1층 (망월동)",031-795-1090
1115,미사중앙점,경기도 하남시 미사강변중앙로 219,031-491-7751
1116,미사현대지식산업센터점,"경기 하남시 미사대로 520 (덕풍동, 현대지식산업센터 한강미사2차(25BL))",031-8018-4843
1117,민락코스트코점,"경기도 의정부시 용민로 493 , 111~112호 (민락동, 엘스퀘어)",031-851-5564
1118,박달사거리점,"경기도 안양시 만안구 양화로 112, 1층(박달동)",031-435-4474
1119,반월역점,"경기 안산시 상록구 건건로 123 (건건동, 한맥빌딩)",031-501-7666
1120,배곧고점,"경기도 시흥시 배곧4로 87 , 110호 (정왕동 , 베스트프라자)",031-434-0730
1121,배곧로얄팰리스점,"경기도 시흥시 서울대학로264번길 26-11, 106호",031-498-7570
1122,배곧유호엔시티점,"경기도 시흥시 서울대학로 278번길 43-7, 배곧유호 N-CITY 1차 1층 136호",031-499-8187
1123,배곧이지더원점,"경기도 시흥시 해송십리로 472-12 , (정왕동, 시흥배곧신도시 이지더원1차 더 퍼스트)상가",031-319-2282
1124,배곧한라비발디점,"경기도 시흥시 배곧1로 27-16 , 상가3동 103호 (정왕동 , 한라비발디캠퍼스2차)",031-497-4090
1125,백마역점,"경기 고양시 일산동구 경의로 315 (마두동, 설촌상가)",031-901-8249
1126,백석안산공원사거리점,"경기 고양시 일산동구 중앙로 1079 (백석동, 백석역 더리브 스타일), 1층 107호",031-906-3337
1127,백석역점,"경기도 고양시 일산동구 일산로 46 , 115호(백석동 , 남정씨티프라자3)",031-901-1177
1128,범계로데오점,"경기도 안양시 동안구 평촌대로 223번길 28 , 11호(호계동 ,에이스프라자)",031-386-1967
1129,범계벤처텔점,"경기도 안양시 동안구 시민대로 167, 1층 109호(비산동 , 안양벤처텔)",031-389-0510
1130,범골역점,"경기도 의정부시 신흥로 134, (호원동)",031-855-6955
1131,벽제역삼거리점,경기 고양시 덕양구 선유길 4 (대자동),031-968-1004
1132,별내로데오점,"경기도 남양주시 별내중앙로 59 , 105호(별내동 , 예스프라자 프라이드)",031-572-4002
1133,별내북부점,"경기도 남양주시 덕송2로10번길 30 , 1층 (별내동)",031-574-2990
1134,별내역점,"경기 남양주시 별내중앙로 26 (별내동), 1층 116호, 117호",031-572-5111
1135,별내중앙점,"경기도 남양주시 별내5로5번길 , 1층 103호 (별내동 , 지엔지프라자)",031-527-7437
1136,별내카페거리점,"경기도 남양주시 순화궁로 349, 1층 (별내동)",031-528-0333
1137,병점아이파크점,경기 화성시 병점노을4로 5 (병점동),031-221-0177
1138,병점에듀포레점,경기 화성시 병점2로 75 (병점동),031-236-1117
1139,병점역점,"경기도 화성시 떡전골로 96-4 , 1층 (병점동, 미라클프라자)",031-237-2469
1140,병점중앙점,"경기도 화성시 병점2로 22 , 외3필지 103호 (병점동)",031-222-1857
1141,보라해링턴점,"경기 용인시 기흥구 사은로84번길 5 (보라동), 101호",031-282-2007
1142,봉담원희캐슬점,"경기도 화성시 봉담읍 동화길 51 , 142호(프리미엄원희캐슬봉담)",031-5183-3860
1143,봉담점,"경기도 화성시 봉담읍 동화길 93-8 , 108호 (쌍용프라자)",031-298-1500
1144,부천가톨릭대점,경기 부천시 지봉로 49 (역곡동),032-347-0777
1145,부천강남시장점,"경기도 부천시 옥산로 150 , 1층 (도당동)",032-677-6393
1146,부천고강제일시장점,"경기 부천시 오정구 성지로 102 (고강동, 현대주택)",032-677-5206
1147,부천고리울점,"경기도 부천시 고리울로52번길 24, 1층(고강동)",032-674-5144
1148,부천고점,"경기도 부천시 성주로 88 , 1층 (송내동)",032-662-6266
1149,부천괴안삼거리점,"경기 부천시 소사구 범안로 10 (괴안동, 리아아파트)",032-346-1006
1150,부천괴안점,"경기도 부천시 범안로 55, 1층 (괴안동)",032-341-7775
1151,부천남부역점,"경기도 부천시 경인로 222 , 1층 (심곡본동)",032-201-2303
1152,부천대학길사거리점,경기 부천시 원미구 부천로 35 (심곡동),032-666-0502
1153,부천도당점,"경기도 부천시 삼작로 252 , 1층 (도당동)",032-679-5144
1154,부천라일락점,"경기 부천시 원미구 도약로 25 (상동, 대동프라자)",032-323-0382
1155,부천번영사거리점,"경기도 부천시 부흥로307번길 66, 1층 (중동)",032-326-0121
1156,부천범박점,"경기도 부천시 양지로67번길 20, 1층(범박동)",032-342-2968
